DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
X/Y	220,0	225,0	230,0	235,0	240,0	245,0	250,0	255,0	260,0	265,0	270,0	275,0	280,0	285,0	290,0	295,0	300,0	305,0	310,0	315,0	320,0	325,0	330,0	335,0	340,0	345,0	350,0	355,0	360,0	365,0	370,0	375,0	380,0	385,0	390,0	395,0	400,0	405,0	410,0	415,0	420,0	425,0	430,0	435,0	440,0	445,0	450,0	455,0	460,0	465,0	470,0	475,0	480,0	485,0	490,0	495,0	500,0
220,0	135,896	54,282	1,388	1,602	1,164	0,749	0,937	1,112	0,663	0,476	0,407	0,440	0,084	0,395	0,117	0,181	0,210	0,043	0,031	0,062	-0,151	-0,075	-0,119	-0,027	-0,227	-0,110	-0,088	0,005	-0,170	-0,339	-0,086	-0,178	-0,245	-0,233	-0,246	-0,171	-0,406	0,008	-0,181	-0,095	-0,273	0,831	3,903	5,684	1,886	0,495	-0,179	-0,088	-0,192	-0,319	-0,147	-0,164	-0,234	0,054	-0,250	-0,086	0,063
221,0	135,942	64,789	2,228	1,192	1,591	1,115	1,358	1,106	1,276	0,923	0,404	0,772	0,511	0,245	0,093	0,077	0,139	0,262	-0,090	0,268	-0,010	-0,089	-0,086	-0,062	-0,144	-0,156	-0,174	0,065	-0,007	-0,083	-0,273	-0,132	-0,132	-0,372	-0,211	-0,291	-0,246	-0,105	-0,131	-0,274	-0,213	0,879	3,593	5,516	2,736	0,371	-0,058	-0,126	-0,294	-0,198	-0,146	-0,115	-0,211	-0,251	-0,149	-0,100	0,071
222,0	144,897	98,057	3,373	1,319	1,137	1,080	0,947	0,898	0,855	0,910	0,512	0,459	0,371	0,256	0,149	0,156	-0,068	0,203	-0,083	-0,017	-0,062	0,210	-0,006	-0,269	-0,161	-0,146	-0,119	-0,191	-0,088	-0,270	-0,227	-0,118	-0,229	-0,456	-0,264	-0,228	-0,112	-0,156	-0,162	-0,235	-0,323	-0,066	2,072	6,569	3,749	0,798	0,005	-0,083	-0,177	-0,405	-0,292	-0,276	-0,233	-0,072	0,126	0,157	0,162
223,0	132,446	149,375	13,071	1,558	0,888	0,751	0,877	1,407	1,245	0,897	0,523	0,617	0,348	0,424	0,180	0,337	0,053	-0,006	-0,031	0,043	0,086	-0,219	-0,296	-0,183	-0,190	-0,048	-0,034	-0,116	-0,124	-0,172	-0,230	-0,168	-0,307	-0,081	-0,242	-0,241	-0,257	0,072	-0,019	-0,350	-0,285	-0,165	0,801	6,036	6,982	2,608	-0,041	-0,250	-0,144	-0,204	-0,334	-0,029	-0,088	-0,083	-0,245	0,081	-0,052
224,0	111,363	176,480	25,275	0,931	1,478	1,146	1,147	1,441	0,608	0,659	0,654	0,294	0,402	0,214	-0,064	-0,029	0,201	-0,122	0,044	0,092	0,071	-0,010	-0,163	-0,091	-0,085	-0,154	-0,290	-0,163	-0,136	0,099	-0,287	-0,335	-0,221	-0,132	-0,328	-0,289	-0,236	-0,336	-0,134	-0,053	-0,230	-0,223	0,296	5,569	6,967	3,788	0,881	-0,172	-0,266	-0,215	-0,170	-0,095	-0,023	-0,096	-0,053	0,040	0,025
225,0	84,863	198,834	59,617	1,759	1,476	1,343	1,207	1,447	0,684	0,897	0,981	0,560	0,391	0,605	0,050	0,082	0,211	0,049	0,084	0,098	-0,206	-0,103	-0,132	-0,239	-0,013	-0,157	-0,276	-0,201	-0,178	0,172	-0,294	-0,155	-0,181	-0,135	-0,262	-0,376	-0,271	-0,320	-0,122	0,135	-0,149	-0,225	0,036	3,574	8,535	7,455	1,490	0,279	-0,171	-0,111	-0,167	-0,274	0,003	-0,104	-0,226	0,248	0,079
226,0	61,952	214,633	79,703	2,269	1,119	1,267	1,389	1,179	0,947	0,964	0,529	0,680	0,521	0,256	0,200	0,458	0,196	0,080	0,280	-0,062	0,110	0,121	-0,134	-0,300	-0,148	0,056	-0,205	-0,326	-0,149	-0,069	-0,070	0,040	-0,470	-0,301	-0,344	-0,279	-0,181	-0,229	-0,232	0,228	-0,034	-0,162	-0,410	2,853	7,179	9,610	4,107	0,426	-0,227	-0,327	-0,272	-0,177	0,119	0,097	0,111	0,032	0,200
227,0	43,498	218,929	147,616	8,689	0,888	1,362	2,182	1,264	1,791	0,520	0,801	0,412	0,214	0,154	0,265	0,149	0,032	0,148	-0,213	-0,134	-0,166	-0,052	-0,215	-0,134	-0,129	-0,109	0,014	-0,005	-0,059	-0,123	-0,040	-0,233	-0,042	-0,320	-0,224	-0,456	-0,186	-0,129	-0,100	-0,014	-0,143	-0,141	-0,279	1,086	5,764	10,438	5,904	1,433	-0,231	-0,256	-0,145	-0,111	-0,122	-0,207	-0,085	0,017	0,025
228,0	23,982	198,836	199,003	16,531	2,106	1,485	1,012	1,242	0,867	0,619	0,498	0,319	0,437	0,301	0,180	0,244	0,143	0,173	0,117	-0,335	0,038	-0,049	0,018	-0,154	-0,326	0,034	-0,290	-0,001	-0,043	-0,207	-0,316	-0,317	-0,093	-0,339	-0,365	-0,277	-0,227	-0,148	-0,007	-0,018	-0,108	-0,001	-0,332	0,564	3,456	9,654	8,679	2,776	0,239	-0,102	-0,225	-0,107	-0,160	0,019	-0,117	0,003	0,086
